,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
10,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
15,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
20,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
25,340.0,0.1,0.097059,0.80294,416.76,1.4046,-0.9283299999999999,0.52377
30,340.0,0.1,0.097059,0.80294,416.76,1.4046,-0.9283299999999999,0.52377
35,340.0,0.1,0.097059,0.80294,416.76,1.4046,-0.9283299999999999,0.52377
40,340.0,0.1,0.097059,0.80294,416.76,1.4046,-0.9283299999999999,0.52377
45,340.0,0.1,0.097059,0.80294,416.76,1.4046,-0.9283299999999999,0.52377
50,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
55,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
60,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
65,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
70,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
75,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
80,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
85,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
90,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
95,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
100,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
105,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
110,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
115,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
120,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
125,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
130,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
135,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
140,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
145,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
150,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
155,340.0,0.1,0.097059,0.80294,416.76,1.4046,-0.9283299999999999,0.52377
160,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
165,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
170,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
175,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
180,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
185,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
190,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
195,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
200,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
205,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
210,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
215,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
220,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
225,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
230,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
235,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
240,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
245,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
250,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
255,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
260,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
265,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
270,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
275,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
280,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
285,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
290,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
295,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
300,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
305,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
310,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
315,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
320,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
325,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
330,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
335,190.0,0.1,0.094737,0.8052600000000001,226.93,1.4083,-0.9435399999999999,0.5352
340,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
345,10.0,0.1,0.0,0.9,-0.85495,3.63,-9.88,7.25
350,160.0,0.1,0.09375,0.80625,188.97,1.41,-0.9502200000000001,0.54022
