,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
10,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
15,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
20,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
25,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
30,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
35,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
40,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
45,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
50,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
55,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
60,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
65,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
70,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
75,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
80,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
85,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
90,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
95,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
100,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
105,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
110,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
115,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
120,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
125,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
130,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
135,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
140,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
145,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
150,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
155,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
160,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
165,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
170,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
175,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
180,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
185,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
190,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
195,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
200,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
205,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
210,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
215,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
220,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
225,126.0,0.086825,0.12508,0.7881,121.79,1.4057,-1.0321,0.62649
230,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
235,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
240,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
245,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
250,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
255,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
260,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
265,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
270,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
275,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
280,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
285,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
290,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
295,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
300,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
305,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
310,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
315,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
320,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
325,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
330,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
335,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
340,3704.0,0.99323,0.0015550999999999998,0.0052106,-4.7629,1.5416,-3.9684,3.4268
345,3704.0,0.99323,0.0015550999999999998,0.0052106,-4.7629,1.5416,-3.9684,3.4268
350,3704.0,0.99323,0.0015550999999999998,0.0052106,-4.7629,1.5416,-3.9684,3.4268
355,3704.0,0.99323,0.0015550999999999998,0.0052106,-4.7629,1.5416,-3.9684,3.4268
360,3704.0,0.99323,0.0015550999999999998,0.0052106,-4.7629,1.5416,-3.9684,3.4268
365,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
370,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
375,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
380,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
385,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
390,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
395,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
400,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
405,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
410,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
415,26.0,0.036154,0.22154000000000001,0.74231,-4.7629,1.5416,-3.9684,3.4268
420,111.0,0.33775,0.58027,0.081982,-4.7629,1.5416,-3.9684,3.4268
425,211.0,0.22507,0.35265,0.42227,121.79,1.4057,-1.0321,0.62649
430,186.0,0.19752999999999998,0.30730999999999997,0.49516000000000004,121.79,1.4057,-1.0321,0.62649
435,186.0,0.19752999999999998,0.30730999999999997,0.49516000000000004,121.79,1.4057,-1.0321,0.62649
440,186.0,0.19752999999999998,0.30730999999999997,0.49516000000000004,121.79,1.4057,-1.0321,0.62649
445,186.0,0.19752999999999998,0.30730999999999997,0.49516000000000004,121.79,1.4057,-1.0321,0.62649
450,231.0,0.21489,0.33705999999999997,0.44805,119.65,1.4411,-1.1733,0.73218
455,277.0,0.24108000000000002,0.40152,0.3574,116.91,1.4103,-1.1353,0.72493
460,277.0,0.24108000000000002,0.40152,0.3574,116.91,1.4103,-1.1353,0.72493
465,302.0,0.25672,0.4254,0.31788,116.91,1.4103,-1.1353,0.72493
470,272.0,0.23761,0.39621,0.36618,116.91,1.4103,-1.1353,0.72493
475,266.0,0.2432,0.3835,0.37331,119.65,1.4411,-1.1733,0.73218
480,366.0,0.29423,0.46724,0.23851999999999998,119.65,1.4411,-1.1733,0.73218
485,391.0,0.27478,0.49875,0.22646999999999998,108.26,1.3204,-1.0242,0.7037899999999999
490,391.0,0.27478,0.49875,0.22646999999999998,108.26,1.3204,-1.0242,0.7037899999999999
495,4069.0,0.9303100000000001,0.047925999999999996,0.021762,108.26,1.3204,-1.0242,0.7037899999999999
500,4129.0,0.92304,0.057255999999999994,0.019702,108.26,1.3204,-1.0242,0.7037899999999999
505,5128.0,0.9380299999999999,0.046102,0.015864,108.26,1.3204,-1.0242,0.7037899999999999
510,4079.0,0.9317799999999999,0.047845,0.020373,119.65,1.4411,-1.1733,0.73218
515,5344.0,0.71121,0.037597000000000005,0.2512,438.35,0.72425,-1.3085,1.5842
520,5269.0,0.72147,0.039508,0.23901999999999998,311.8,0.46296000000000004,-1.4625,1.9996
525,5275.0,0.72064,0.040555,0.23881,309.06,0.4583,-1.4444,1.9861
530,5250.0,0.72202,0.037462999999999996,0.24051,309.06,0.4583,-1.4444,1.9861
535,1512.0,0.05742100000000001,0.1027,0.83988,309.06,0.4583,-1.4444,1.9861
540,1506.0,0.057689,0.09928300000000001,0.84303,311.8,0.46296000000000004,-1.4625,1.9996
545,172.0,0.35512,0.6286,0.016279,-7.4966,0.98051,-2.3625,2.3819999999999997
550,172.0,0.35512,0.6286,0.016279,-7.4966,0.98051,-2.3625,2.3819999999999997
555,72.0,0.25111,0.54333,0.20556,-7.4966,0.98051,-2.3625,2.3819999999999997
560,32.0,0.0275,0.36,0.6125,-7.4966,0.98051,-2.3625,2.3819999999999997
565,57.0,0.20404,0.50474,0.29123000000000004,-7.4966,0.98051,-2.3625,2.3819999999999997
570,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
575,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
580,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
585,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
590,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
595,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
600,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
605,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
610,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
615,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
620,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
625,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
630,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
635,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
640,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
645,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
650,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
655,20.0,0.05,0.0,0.95,-2.0293,3.315,-9.0441,6.729
660,45.0,0.26111,0.38333,0.35556,-2.0293,3.315,-9.0441,6.729
665,80.0,0.14687999999999998,0.21561999999999998,0.6375,6.7426,1.0915,-3.1425,3.051
670,55.0,0.018182,0.0,0.98182,6.7426,1.0915,-3.1425,3.051
675,61.0,0.01541,0.094426,0.8901600000000001,4.0089,0.85941,-2.3883,2.5289
