,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,549.0,0.29851,0.49228,0.20922,204.65,1.368,-0.9410299999999999,0.57302
10,555.0,0.29517,0.49733,0.2075,201.92,1.3504,-0.9210299999999999,0.5705899999999999
15,533.0,0.29951,0.4833,0.21719000000000002,207.39,1.386,-0.9615299999999999,0.5755100000000001
20,325.0,0.37237,0.6696,-0.041969,-13.215,0.5435300000000001,-1.1005,1.557
25,339.0,0.35699000000000003,0.64195,0.0010619000000000002,-15.209000000000001,0.94835,-2.252,2.3037
30,339.0,0.35699000000000003,0.64195,0.0010619000000000002,-15.209000000000001,0.94835,-2.252,2.3037
35,359.0,0.36106,0.64462,-0.0056825,-15.209000000000001,0.94835,-2.252,2.3037
40,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
45,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
50,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
55,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
60,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
65,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
70,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
75,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
80,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
85,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
90,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
95,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
100,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
105,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
110,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
115,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
120,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
125,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
130,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
135,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
140,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
145,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
150,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
155,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
160,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
165,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
170,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
175,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
180,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
185,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
190,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
195,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
200,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
205,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
210,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
215,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
220,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
225,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
230,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
235,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
240,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
245,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
250,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
255,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
260,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
265,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
270,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
275,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
280,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
285,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
290,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
295,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
300,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
305,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
310,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
315,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
320,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
325,195.0,0.086872,0.11672,0.7964100000000001,210.12,1.4045,-0.9825299999999999,0.57806
330,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
335,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
340,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
345,205.0,0.087512,0.1159,0.7965899999999999,222.77,1.4042,-0.97859,0.57436
350,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
355,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
360,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
365,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
370,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
375,25.0,-0.0024,0.2304,0.772,-5.0136,1.5962,-4.0948,3.4986
380,65.0,0.26369000000000004,0.51323,0.22308000000000003,-5.0136,1.5962,-4.0948,3.4986
385,131.0,0.32733,0.61466,0.058015,-7.7472,0.9976700000000001,-2.3923,2.3947
