,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
10,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
15,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
20,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
25,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
30,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
35,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
40,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
45,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
50,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
55,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
60,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
65,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
70,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
75,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
80,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
85,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
90,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
95,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
100,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
105,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
110,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
115,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
120,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
125,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
130,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
135,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
140,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
145,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
150,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
155,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
160,272.0,0.16838,0.22205999999999998,0.60956,238.81,1.4176,-0.9899700000000001,0.5723199999999999
165,272.0,0.16838,0.22205999999999998,0.60956,238.81,1.4176,-0.9899700000000001,0.5723199999999999
170,272.0,0.16838,0.22205999999999998,0.60956,238.81,1.4176,-0.9899700000000001,0.5723199999999999
175,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
180,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
185,82.0,0.32683,0.50488,0.16829000000000002,-1.6361,3.0259,-8.2767,6.2508
