,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
10,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
15,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
20,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
25,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
30,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
35,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
40,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
45,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
50,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
55,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
60,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
65,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
70,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
75,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
80,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
85,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
90,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
95,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
100,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
105,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
110,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
115,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
120,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
125,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
130,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
135,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
140,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
145,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
150,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
155,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
160,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
165,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
170,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
175,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
180,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
185,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
190,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
195,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
200,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
205,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
210,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
215,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
220,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
225,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
230,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
235,162.0,0.092593,0.08642000000000001,0.82099,174.6,1.4318,-1.038,0.60618
240,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
245,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
250,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
255,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
260,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
265,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
270,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
275,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
280,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
285,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
290,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
295,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
300,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
305,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
310,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
315,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
320,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
325,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
330,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
335,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
340,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
345,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
350,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
355,22.0,0.045455,0.0,0.95455,-2.5649,3.63,-9.88,7.25
