,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
10,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
15,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
20,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
25,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
30,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
35,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
40,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
45,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
50,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
55,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
60,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
65,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
70,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
75,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
80,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
85,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
90,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
95,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
100,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
105,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
110,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
115,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
120,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
125,451.0,0.12905,0.14767,0.72328,491.65,1.4091,-0.9489299999999999,0.5398
130,451.0,0.12905,0.14767,0.72328,491.65,1.4091,-0.9489299999999999,0.5398
135,451.0,0.12905,0.14767,0.72328,491.65,1.4091,-0.9489299999999999,0.5398
140,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
145,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
150,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
155,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
160,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
165,261.0,0.15019000000000002,0.18238,0.66743,251.21,1.4177,-0.98556,0.56784
170,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
175,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
180,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
185,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
190,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
195,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
200,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
205,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
210,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
215,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
220,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
225,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
230,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
235,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
240,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
245,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
250,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
255,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
260,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
265,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
270,61.0,0.31475,0.45246000000000003,0.23279,-1.8868,3.2963,-8.9942,6.6979999999999995
