,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
10,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
15,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
20,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
25,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
30,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
35,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
40,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
45,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
50,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
55,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
60,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
65,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
70,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
75,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
80,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
85,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
90,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
95,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
100,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
105,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
110,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
115,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
120,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
125,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
130,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
135,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
140,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
145,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
150,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
155,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
160,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
165,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
170,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
175,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
180,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
185,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
190,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
195,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
200,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
205,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
210,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
215,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
220,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
225,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
230,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
235,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
240,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
245,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
250,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
255,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
260,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
265,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
270,231.0,0.15238,0.19307,0.65455,213.25,1.4208,-0.99875,0.57793
275,401.0,0.13017,0.15362,0.71621,428.38,1.4105,-0.95462,0.54415
280,401.0,0.13017,0.15362,0.71621,428.38,1.4105,-0.95462,0.54415
285,521.0,0.12322000000000001,0.14127,0.73551,580.24,1.4077,-0.9430299999999999,0.53528
290,521.0,0.12322000000000001,0.14127,0.73551,580.24,1.4077,-0.9430299999999999,0.53528
295,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
300,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
305,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
310,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
315,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
320,351.0,0.13447,0.16125,0.70427,365.1,1.4123,-0.96226,0.55
325,181.0,0.16685,0.21878000000000003,0.61436,149.97,1.4294,-1.0352,0.6058
330,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
335,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
340,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
345,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
350,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
355,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
360,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
365,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
370,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
375,61.0,0.29836,0.45246000000000003,0.24918,-1.8868,3.2963,-8.9942,6.6979999999999995
380,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
385,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
390,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
395,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
400,3800.1,0.99474,0.0,0.005263,-1.8868,3.2963,-8.9942,6.6979999999999995
405,3800.1,0.99474,0.0,0.005263,-1.8868,3.2963,-8.9942,6.6979999999999995
410,3800.1,0.99474,0.0,0.005263,-1.8868,3.2963,-8.9942,6.6979999999999995
415,3800.1,0.99474,0.0,0.005263,-1.8868,3.2963,-8.9942,6.6979999999999995
420,141.0,0.092199,0.085106,0.8227,149.97,1.4294,-1.0352,0.6058
425,141.0,0.092199,0.085106,0.8227,149.97,1.4294,-1.0352,0.6058
430,141.0,0.092199,0.085106,0.8227,149.97,1.4294,-1.0352,0.6058
435,311.0,0.096463,0.093248,0.81029,365.1,1.4123,-0.96226,0.55
440,311.0,0.096463,0.093248,0.81029,365.1,1.4123,-0.96226,0.55
445,311.0,0.096463,0.093248,0.81029,365.1,1.4123,-0.96226,0.55
450,311.0,0.096463,0.093248,0.81029,365.1,1.4123,-0.96226,0.55
455,311.0,0.096463,0.093248,0.81029,365.1,1.4123,-0.96226,0.55
460,311.0,0.096463,0.093248,0.81029,365.1,1.4123,-0.96226,0.55
465,191.0,0.09424099999999999,0.089005,0.81675,213.25,1.4208,-0.99875,0.57793
470,191.0,0.09424099999999999,0.089005,0.81675,213.25,1.4208,-0.99875,0.57793
475,191.0,0.09424099999999999,0.089005,0.81675,213.25,1.4208,-0.99875,0.57793
480,191.0,0.09424099999999999,0.089005,0.81675,213.25,1.4208,-0.99875,0.57793
485,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
490,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
495,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
500,21.0,0.047619,0.0,0.9523799999999999,-1.8868,3.2963,-8.9942,6.6979999999999995
