,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
10,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
15,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
20,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
25,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
30,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
35,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
40,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
45,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
50,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
55,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
60,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
65,165.0,0.15,0.17727,0.67273,149.58,1.433,-1.0427,0.60969
70,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
75,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
80,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
85,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
90,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
95,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
100,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
105,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
110,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
115,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
120,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
125,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
130,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
135,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
140,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
145,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
150,45.0,0.28333,0.38333,0.33333,-2.2799,3.63,-9.88,7.25
