,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
10,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
15,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
20,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
25,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
30,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
35,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
40,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
45,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
50,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
55,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
60,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
65,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
70,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
75,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
80,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
85,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
90,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
95,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
100,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
105,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
110,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
115,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
120,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
125,18.0,0.0,0.0,1.0,-1.8868,3.2963,-8.9942,6.6979999999999995
