,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
10,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
15,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
20,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
25,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
30,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
35,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
40,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
45,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
50,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
55,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
60,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
65,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
70,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
75,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
80,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
85,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
90,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
95,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
100,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
105,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
110,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
115,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
120,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
125,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
130,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
135,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
140,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
145,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
150,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
155,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
160,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
165,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
170,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
175,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
180,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
185,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
190,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
195,287.0,0.14655,0.17762999999999998,0.67582,275.84,1.4204,-0.9918799999999999,0.57153
200,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
205,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
210,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
215,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
220,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
225,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
230,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
235,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
240,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
245,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
250,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
255,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
260,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
265,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
270,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
275,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
280,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
285,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
290,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
295,67.0,0.2994,0.43254,0.26805999999999996,-2.5649,3.63,-9.88,7.25
300,177.0,0.17548,0.22588000000000003,0.59864,136.64,1.4403,-1.0723,0.63194
