,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
10,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
15,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
20,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
25,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
30,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
35,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
40,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
45,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
50,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
55,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
60,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
65,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
70,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
75,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
80,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
85,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
90,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
95,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
100,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
105,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
110,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
115,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
120,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
125,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
130,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
135,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
140,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
145,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
150,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
155,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
160,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
165,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
170,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
175,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
180,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
185,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
190,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
195,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
200,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
205,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
210,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
215,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
220,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
225,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
230,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
235,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
240,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
245,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
250,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
255,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
260,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
265,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
270,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
275,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
280,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
285,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
290,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
295,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
300,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
305,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
310,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
315,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
320,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
325,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
330,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
335,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
340,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
345,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
350,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
355,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
360,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
365,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
370,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
375,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
380,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
385,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
390,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
395,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
400,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
405,50.0,0.235,0.345,0.42,-1.9211,3.0848,-8.433,6.3482
410,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
415,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
420,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
425,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
430,430.0,0.1157,0.12849000000000002,0.75581,478.96,1.4102,-0.9554600000000001,0.54528
435,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
440,230.0,0.12935,0.15325999999999998,0.71739,225.87,1.4214,-1.0053,0.58398
445,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
450,250.0,0.127,0.149,0.7240000000000001,251.18,1.4192,-0.9959100000000001,0.57667
455,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
460,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
465,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
470,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
475,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
480,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
485,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
490,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
495,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
500,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
505,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
510,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
515,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
520,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
525,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
530,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
535,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
540,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
545,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
550,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
555,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
560,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
565,405.0,0.096296,0.093827,0.80988,478.96,1.4102,-0.9554600000000001,0.54528
570,405.0,0.096296,0.093827,0.80988,478.96,1.4102,-0.9554600000000001,0.54528
575,405.0,0.096296,0.093827,0.80988,478.96,1.4102,-0.9554600000000001,0.54528
580,205.0,0.092683,0.087805,0.8195100000000001,225.87,1.4214,-1.0053,0.58398
585,205.0,0.092683,0.087805,0.8195100000000001,225.87,1.4214,-1.0053,0.58398
590,205.0,0.092683,0.087805,0.8195100000000001,225.87,1.4214,-1.0053,0.58398
595,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
600,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
605,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
610,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
615,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
620,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
625,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
630,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
635,25.0,0.04,0.0,0.96,-1.9211,3.0848,-8.433,6.3482
640,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
645,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
650,425.0,0.096471,0.094118,0.8094100000000001,504.27,1.4097,-0.9532,0.5435300000000001
655,225.0,0.093333,0.088889,0.8177800000000001,251.18,1.4192,-0.9959100000000001,0.57667
