,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
10,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
15,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
20,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
25,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
30,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
35,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
40,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
45,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
50,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
55,190.0,0.20421,0.27579000000000004,0.52,136.92,1.4359,-1.0545,0.61861
60,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
65,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
70,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
75,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
80,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
85,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
90,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
95,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
100,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
105,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
110,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
115,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
120,270.0,0.17332999999999998,0.2237,0.60296,238.16,1.4209,-0.99425,0.57331
125,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
130,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
135,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
140,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
145,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
150,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
155,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
160,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
165,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
170,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
175,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
180,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
185,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
190,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
195,80.0,0.3475,0.5175,0.135,-2.2799,3.63,-9.88,7.25
