,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
10,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
15,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
20,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
25,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
30,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
35,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
40,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
45,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
50,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
55,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
60,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
65,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
70,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
75,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
80,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
85,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
90,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
95,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
100,200.0,0.08900000000000001,0.17600000000000002,0.735,191.23,1.3583,-0.9297799999999999,0.57143
105,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
110,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
115,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
120,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
125,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
130,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
135,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
140,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
145,40.0,0.045,0.48,0.475,-11.25,0.60868,-1.2859,1.6772
150,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
155,180.0,0.087778,0.18444000000000002,0.72778,165.92,1.3528,-0.9324399999999999,0.5796899999999999
160,340.0,0.093529,0.14470999999999998,0.76176,368.4,1.3772,-0.9208200000000001,0.54359
165,340.0,0.093529,0.14470999999999998,0.76176,368.4,1.3772,-0.9208200000000001,0.54359
