,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
10,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
15,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
20,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
25,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
30,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
35,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
40,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
45,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
50,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
55,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
60,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
65,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
70,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
75,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
80,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
85,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
90,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
95,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
100,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
105,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
110,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
115,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
120,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
125,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
130,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
135,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
140,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
145,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
150,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
155,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
160,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
165,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
170,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
175,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
180,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
185,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
190,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
195,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
200,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
205,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
210,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
215,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
220,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
225,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
230,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
235,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
240,111.0,0.09009,0.09009,0.8198200000000001,126.19,1.4112,-0.97204,0.56085
245,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
250,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
255,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
260,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
265,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
270,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
275,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
280,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
285,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
290,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
295,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
300,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
305,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
310,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
315,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
320,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
325,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
330,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
335,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
340,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
345,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
350,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
355,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
360,191.0,0.09424099999999999,0.09424099999999999,0.81152,227.43,1.4062,-0.94463,0.53838
365,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
370,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
375,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
380,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
385,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
390,11.0,0.0,0.0,1.0,-0.35370999999999997,2.4547,-6.7606,5.3059
