,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,565.0,0.3014,0.47186000000000006,0.22674,207.38,1.4242,-1.07,0.64588
10,565.0,0.3014,0.47186000000000006,0.22674,207.38,1.4242,-1.07,0.64588
15,535.0,0.29419,0.45963000000000004,0.24619000000000002,207.38,1.4242,-1.07,0.64588
20,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
25,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
30,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
35,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
40,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
45,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
50,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
55,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
60,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
65,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
70,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
75,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
80,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
85,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
90,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
95,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
100,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
105,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
110,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
115,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
120,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
125,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
130,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
135,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
140,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
145,360.0,0.13944,0.16278,0.6977800000000001,391.45,1.4048,-0.9295100000000001,0.52466
150,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
155,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
160,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
165,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
170,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
175,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
180,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
185,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
190,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
195,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
200,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
205,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
210,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
215,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
220,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
225,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
230,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
235,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
240,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
245,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
250,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
255,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
260,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
265,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
270,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
275,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
280,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
285,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
290,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
295,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
300,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
305,190.0,0.17474,0.21895,0.60632,176.31,1.4107,-0.9530799999999999,0.54237
310,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
315,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
320,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
325,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
330,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
335,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
340,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
345,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
350,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
355,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
360,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
365,220.0,0.16455,0.20273,0.63273,214.28,1.4088,-0.9455100000000001,0.53668
370,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
375,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
380,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
385,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
390,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
395,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
400,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
405,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
410,50.0,0.384,0.552,0.064,-0.85495,3.63,-9.88,7.25
415,10.0,0.2,0.0,0.8,-0.85495,3.63,-9.88,7.25
420,150.0,0.10667,0.093333,0.8,176.31,1.4107,-0.9530799999999999,0.54237
425,150.0,0.10667,0.093333,0.8,176.31,1.4107,-0.9530799999999999,0.54237
430,150.0,0.10667,0.093333,0.8,176.31,1.4107,-0.9530799999999999,0.54237
435,150.0,0.10667,0.093333,0.8,176.31,1.4107,-0.9530799999999999,0.54237
440,150.0,0.10667,0.093333,0.8,176.31,1.4107,-0.9530799999999999,0.54237
445,320.0,0.10313,0.096875,0.8,391.45,1.4048,-0.9295100000000001,0.52466
450,320.0,0.10313,0.096875,0.8,391.45,1.4048,-0.9295100000000001,0.52466
455,320.0,0.10313,0.096875,0.8,391.45,1.4048,-0.9295100000000001,0.52466
460,320.0,0.10313,0.096875,0.8,391.45,1.4048,-0.9295100000000001,0.52466
465,180.0,0.10555999999999999,0.094444,0.8,214.28,1.4088,-0.9455100000000001,0.53668
470,180.0,0.10555999999999999,0.094444,0.8,214.28,1.4088,-0.9455100000000001,0.53668
475,180.0,0.10555999999999999,0.094444,0.8,214.28,1.4088,-0.9455100000000001,0.53668
480,10.0,0.2,0.0,0.8,-0.85495,3.63,-9.88,7.25
485,10.0,0.2,0.0,0.8,-0.85495,3.63,-9.88,7.25
490,10.0,0.2,0.0,0.8,-0.85495,3.63,-9.88,7.25
