,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,485.0,0.29344000000000003,0.55942,0.14712999999999998,-20.509,0.033047,0.34431999999999996,0.62263
10,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
15,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
20,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
25,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
30,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
35,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
40,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
45,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
50,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
55,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
60,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
65,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
70,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
75,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
80,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
85,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
90,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
95,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
100,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
105,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
110,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
115,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
120,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
125,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
130,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
135,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
140,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
145,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
150,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
155,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
160,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
165,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
170,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
175,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
180,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
185,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
190,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
195,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
200,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
205,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
210,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
215,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
220,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
225,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
230,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
235,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
240,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
245,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
250,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
255,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
260,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
265,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
270,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
275,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
280,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
285,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
290,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
295,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
300,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
305,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
310,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
315,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
320,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
325,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
330,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
335,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
340,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
345,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
350,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
355,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
360,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
365,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
370,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
375,110.0,0.39091,0.62727,-0.018182,-0.46184,2.8025,-7.6837,5.8812
380,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
385,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
390,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
395,260.0,0.22308000000000003,0.32308000000000003,0.45385,189.36,1.4071,-0.94419,0.5371100000000001
