,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,364.0,0.35636999999999996,0.64253,0.0010989,-17.459,0.9045799999999999,-2.1275,2.2230000000000003
10,334.0,0.38838,0.70024,-0.08862300000000001,-13.185,0.020935,0.386,0.59307
15,334.0,0.38838,0.70024,-0.08862300000000001,-13.185,0.020935,0.386,0.59307
20,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
25,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
30,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
35,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
40,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
45,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
50,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
55,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
60,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
65,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
70,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
75,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
80,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
85,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
90,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
95,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
100,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
105,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
110,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
115,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
120,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
125,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
130,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
135,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
140,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
145,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
150,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
155,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
160,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
165,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
170,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
175,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
180,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
185,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
190,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
195,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
200,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
205,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
210,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
215,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
220,66.0,0.40606,0.62727,-0.033333,-0.42748,3.63,-9.88,7.25
225,206.0,0.19805999999999999,0.26893,0.53301,176.74,1.4054,-0.9315899999999999,0.52622
