,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
10,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
15,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
20,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
25,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
30,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
35,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
40,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
45,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
50,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
55,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
60,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
65,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
70,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
75,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
80,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
85,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
90,30.0,0.063333,0.32,0.6166699999999999,-6.5854,1.1194,-2.7601,2.6407
95,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
100,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
105,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
110,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
115,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
120,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
125,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
130,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
135,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
140,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
145,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
150,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
155,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
160,330.0,0.09666699999999999,0.12,0.78333,373.06,1.3949,-0.9439,0.54904
165,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
170,140.0,0.09214299999999999,0.14714000000000002,0.76071,132.62,1.3864,-0.9996299999999999,0.61322
