,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
10,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
15,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
20,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
25,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
30,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
35,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
40,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
45,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
50,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
55,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
60,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
65,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
70,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
75,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
80,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
85,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
90,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
95,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
100,219.0,0.09589,0.091324,0.81279,250.96,1.4187,-0.9851200000000001,0.5664399999999999
105,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
110,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
