,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
10,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
15,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
20,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
25,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
30,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
35,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
40,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
45,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
50,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
55,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
60,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
65,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
70,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
75,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
80,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
85,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
90,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
95,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
100,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
105,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
110,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
115,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
120,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
125,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
130,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
135,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
140,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
145,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
150,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
155,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
160,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
165,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
170,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
175,64.0,0.31344,0.45281000000000005,0.23375,-2.3142,3.3469,-9.1287,6.7818
180,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
185,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
190,254.0,0.15378,0.1889,0.65732,238.13,1.4225,-1.0051,0.5825899999999999
