,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
10,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
15,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
20,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
25,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
30,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
35,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
40,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
45,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
50,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
55,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
60,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
65,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
70,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
75,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
80,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
85,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
90,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
95,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
100,377.0,0.12401,0.13594,0.74005,430.05,1.4026,-0.92543,0.52285
105,377.0,0.12401,0.13594,0.74005,430.05,1.4026,-0.92543,0.52285
110,377.0,0.12401,0.13594,0.74005,430.05,1.4026,-0.92543,0.52285
115,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
120,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
125,207.0,0.14372000000000001,0.16546,0.69082,214.92,1.4051,-0.9407700000000001,0.53562
130,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
135,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
140,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
145,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
150,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
155,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
160,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
165,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
170,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
175,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
180,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
185,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
190,37.0,0.34459,0.46621999999999997,0.18919,-0.21120999999999998,2.3167,-6.3944,5.0777
