,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
10,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
15,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
20,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
25,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
30,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
35,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
40,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
45,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
50,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
55,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
60,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
65,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
70,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
75,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
80,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
85,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
90,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
95,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
100,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
105,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
110,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
115,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
120,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
125,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
130,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
135,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
140,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
145,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
150,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
155,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
160,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
165,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
170,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
175,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
180,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
185,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
190,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
195,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
200,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
205,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
210,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
215,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
220,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
225,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
230,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
235,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
240,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
245,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
250,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
255,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
260,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
265,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
270,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
275,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
280,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
285,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
290,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
295,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
300,217.0,0.1371,0.15783,0.70507,213.0,1.4219,-0.99824,0.5763
305,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
310,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
315,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
320,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
325,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
330,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
335,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
340,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
345,47.0,0.27128,0.36701999999999996,0.3617,-2.1374,3.63,-9.88,7.25
350,167.0,0.1482,0.17515,0.67665,149.72,1.431,-1.0345,0.60355
355,4128.7,0.96555,0.0070845,0.027369,149.72,1.431,-1.0345,0.60355
360,4128.7,0.96555,0.0070845,0.027369,149.72,1.431,-1.0345,0.60355
