,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
10,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
15,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
20,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
25,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
30,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
35,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
40,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
45,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
50,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
55,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
60,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
65,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
70,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
75,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
80,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
85,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
90,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
95,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
100,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
105,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
110,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
115,51.0,0.27255,0.40588,0.32156999999999997,-2.0293,3.315,-9.0441,6.729
