,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
10,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
15,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
20,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
25,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
30,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
35,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
40,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
45,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
50,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
55,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
60,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
65,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
70,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
75,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
80,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
85,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
90,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
95,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
100,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
105,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
110,57.0,0.33684000000000003,0.48421000000000003,0.17895,-1.5674,3.63,-9.88,7.25
115,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
120,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
125,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
130,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
135,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
140,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
145,197.0,0.16852999999999999,0.21116999999999997,0.6203,175.6,1.4196,-0.98866,0.56911
