,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,2451.0,0.86306,0.060110000000000004,0.076834,-26.726,1.6034,-4.1208,3.5175
10,2422.0,0.86274,0.043737,0.093526,-18.957,1.3473,-3.5257,3.1784
15,2378.0,0.8787,0.044545999999999995,0.076754,-12.687000000000001,0.8491299999999999,-2.1388,2.2897
20,2371.0,0.88003,0.04264,0.077334,-12.687000000000001,0.8491299999999999,-2.1388,2.2897
25,2491.0,0.8345,0.031192,0.13430999999999998,215.1,1.3383,-1.0476,0.70931
30,2860.0,0.73061,0.031185,0.2382,305.55,1.1216,-1.1626,1.041
35,2253.0,0.91469,0.016511,0.068797,217.93,1.3509,-0.88538,0.5344300000000001
40,2253.0,0.91469,0.016511,0.068797,217.93,1.3509,-0.88538,0.5344300000000001
45,2253.0,0.91469,0.016511,0.068797,217.93,1.3509,-0.88538,0.5344300000000001
50,2073.0,0.9854299999999999,0.0092619,0.0053063,-9.8591,0.27241,-0.34398,1.0716
55,2073.0,0.9854299999999999,0.0092619,0.0053063,-9.8591,0.27241,-0.34398,1.0716
60,2073.0,0.9854299999999999,0.0092619,0.0053063,-9.8591,0.27241,-0.34398,1.0716
65,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
70,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
75,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
80,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
85,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
90,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
95,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
100,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
105,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
110,31.0,0.025806,0.61935,0.35484,-9.8591,0.27241,-0.34398,1.0716
115,341.0,0.09325499999999999,0.14720999999999998,0.75953,382.44,1.371,-0.89544,0.52445
120,341.0,0.09325499999999999,0.14720999999999998,0.75953,382.44,1.371,-0.89544,0.52445
125,341.0,0.09325499999999999,0.14720999999999998,0.75953,382.44,1.371,-0.89544,0.52445
130,341.0,0.09325499999999999,0.14720999999999998,0.75953,382.44,1.371,-0.89544,0.52445
135,341.0,0.09325499999999999,0.14720999999999998,0.75953,382.44,1.371,-0.89544,0.52445
140,161.0,0.085714,0.2,0.71429,154.65,1.3332,-0.8764700000000001,0.54327
145,161.0,0.085714,0.2,0.71429,154.65,1.3332,-0.8764700000000001,0.54327
150,161.0,0.085714,0.2,0.71429,154.65,1.3332,-0.8764700000000001,0.54327
155,161.0,0.085714,0.2,0.71429,154.65,1.3332,-0.8764700000000001,0.54327
160,161.0,0.085714,0.2,0.71429,154.65,1.3332,-0.8764700000000001,0.54327
