,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,626.0,0.14687999999999998,0.23754,0.61558,208.09,1.3591,-0.88961,0.53055
10,632.0,0.1454,0.2444,0.61021,205.35,1.3414,-0.8700100000000001,0.52861
15,641.0,0.15350999999999998,0.24813000000000002,0.59836,208.09,1.3591,-0.88961,0.53055
20,641.0,0.15350999999999998,0.24813000000000002,0.59836,208.09,1.3591,-0.88961,0.53055
25,423.0,0.14364000000000002,0.25751999999999997,0.5988399999999999,-7.0454,0.26446,-0.34443,1.08
30,429.0,0.14149,0.26734,0.59117,-9.7791,0.17205,-0.072008,0.89995
35,705.0,0.2861,0.18395999999999998,0.52994,180.04,1.334,-0.8649600000000001,0.53096
40,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
45,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
50,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
55,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
60,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
65,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
70,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
75,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
80,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
85,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
90,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
95,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
100,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
105,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
110,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
115,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
120,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
125,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
130,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
135,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
140,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
145,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
150,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
155,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
160,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
165,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
170,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
175,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
180,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
185,72.0,0.38611,0.575,0.038889,-0.21120999999999998,2.3167,-6.3944,5.0777
190,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
195,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
200,222.0,0.19279000000000002,0.25405,0.55315,189.61,1.4058,-0.94484,0.5390199999999999
