,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,2302.0,0.92958,0.07208099999999999,-0.0016637999999999998,-18.602,0.29673,-0.40644,1.1097
10,2302.0,0.92958,0.07208099999999999,-0.0016637999999999998,-18.602,0.29673,-0.40644,1.1097
15,2395.0,0.88541,0.056317,0.058276,15.984000000000002,0.39546,-1.0722,1.6768
20,2282.0,0.93396,0.066665,-0.00062664,-18.602,0.29673,-0.40644,1.1097
25,2307.0,0.9285,0.07342,-0.0019202000000000002,-18.602,0.29673,-0.40644,1.1097
30,2242.0,0.94295,0.055544,0.0015030999999999998,-18.602,0.29673,-0.40644,1.1097
35,2267.0,0.9373,0.062541,0.00016321,-18.602,0.29673,-0.40644,1.1097
40,2303.0,0.92264,0.061563,0.015792,-23.732,1.0023,-2.4118,2.4095
45,2327.0,0.9187,0.067349,0.013954,-20.998,1.1425,-2.8113,2.6688
50,2321.0,0.9211,0.065041,0.013859999999999999,-18.264,1.3235,-3.3272,3.0037
55,2321.0,0.9211,0.065041,0.013859999999999999,-18.264,1.3235,-3.3272,3.0037
60,2261.0,0.93981,0.060159000000000004,3.096e-05,-15.868,0.36298,-0.59622,1.2332
65,2276.0,0.9412799999999999,0.061344,-0.0026274000000000002,-4.4779,1.4221,-3.6301,3.208
70,2276.0,0.9412799999999999,0.061344,-0.0026274000000000002,-4.4779,1.4221,-3.6301,3.208
75,2203.0,0.95942,0.039777999999999994,0.00079891,-1.7443,3.2751,-8.937999999999999,6.6629
80,2203.0,0.95942,0.039777999999999994,0.00079891,-1.7443,3.2751,-8.937999999999999,6.6629
85,2441.0,0.88349,0.064166,0.052339,32.842,0.62224,-1.8971,2.2749
90,2805.0,0.76622,0.053711,0.18007,24.978,0.92327,-2.6527,2.7294
95,2466.0,0.87155,0.061095000000000003,0.067356,24.978,0.92327,-2.6527,2.7294
100,2096.0,0.98645,0.0065840000000000004,0.006965600000000001,-1.7443,3.2751,-8.937999999999999,6.6629
105,2096.0,0.98645,0.0065840000000000004,0.006965600000000001,-1.7443,3.2751,-8.937999999999999,6.6629
110,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
115,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
120,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
125,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
130,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
135,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
140,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
145,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
150,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
155,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
160,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
165,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
170,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
175,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
180,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
185,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
190,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
195,138.0,0.14203,0.17246,0.6855100000000001,124.8,1.4327,-1.05,0.61728
200,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
205,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
210,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
215,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
220,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
225,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
230,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
235,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
240,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
245,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
250,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
255,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
260,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
265,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
270,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
275,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
280,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
285,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
290,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
295,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
300,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
305,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
310,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
315,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
320,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
325,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
330,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
335,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
340,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
345,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
350,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
355,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
360,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
365,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
370,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
375,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
380,38.0,0.25263,0.36316,0.38421,-1.7443,3.2751,-8.937999999999999,6.6629
385,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
390,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
395,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
400,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
405,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
410,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
415,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
420,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
425,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
430,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
435,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
440,18.0,0.055555999999999994,0.0,0.94444,-1.7443,3.2751,-8.937999999999999,6.6629
