,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
10,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
15,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
20,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
25,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
30,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
35,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
40,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
45,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
50,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
55,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
60,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
65,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
70,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
75,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
80,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
85,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
90,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
95,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
100,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
105,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
110,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
115,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
120,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
125,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
130,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
135,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
140,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
145,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
150,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
155,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
160,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
165,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
170,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
175,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
180,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
185,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
190,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
195,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
200,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
205,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
210,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
215,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
220,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
225,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
230,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
235,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
240,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
245,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
250,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
255,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
260,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
265,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
270,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
275,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
280,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
285,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
290,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
295,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
300,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
305,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
310,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
315,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
320,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
325,36.0,0.051389,0.4,0.54861,-8.9716,0.78863,-1.7977,2.0091
330,206.0,0.09150499999999999,0.15242999999999998,0.75607,206.16,1.3755,-0.9455399999999999,0.57001
