,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
10,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
15,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
20,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
25,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
30,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
35,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
40,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
45,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
50,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
55,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
60,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
65,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
70,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
75,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
80,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
85,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
90,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
95,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
100,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
105,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
110,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
115,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
120,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
125,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
130,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
135,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
140,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
145,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
150,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
155,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
160,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
165,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
170,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
175,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
180,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
185,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
190,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
195,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
200,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
205,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
210,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
215,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
220,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
225,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
230,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
235,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
240,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
245,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
250,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
255,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
260,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
265,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
270,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
275,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
280,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
285,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
290,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
295,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
300,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
305,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
310,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
315,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
320,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
325,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
330,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
335,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
340,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
345,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
350,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
355,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
360,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
365,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
370,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
375,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
380,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
385,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
390,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
395,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
400,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
405,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
410,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
415,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
420,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
425,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
430,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
435,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
440,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
445,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
450,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
455,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
460,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
465,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
470,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
475,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
480,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
485,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
490,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
495,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
500,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
505,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
510,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
515,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
520,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
525,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
530,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
535,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
540,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
545,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
550,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
555,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
560,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
565,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
570,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
575,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
580,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
585,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
590,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
595,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
600,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
605,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
610,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
615,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
620,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
625,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
630,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
635,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
640,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
645,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
650,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
655,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
660,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
665,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
670,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
675,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
680,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
685,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
690,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
695,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
700,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
705,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
710,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
715,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
720,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
725,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
730,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
735,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
740,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
745,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
750,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
755,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
760,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
765,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
770,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
775,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
780,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
785,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
790,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
795,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
800,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
805,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
810,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
815,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
820,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
825,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
830,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
835,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
840,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
845,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
850,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
855,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
860,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
865,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
870,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
875,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
880,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
885,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
890,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
895,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
900,20.0,0.05,0.0,0.95,-2.2799,3.63,-9.88,7.25
