,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,483.0,0.19068,0.31087,0.49845,215.32,1.2282,-0.97669,0.74854
10,309.0,0.20756999999999998,0.38903000000000004,0.4034,22.768,0.40238,-1.1588,1.7564
15,413.0,0.21777,0.39131,0.39092,16.498,0.80575,-2.2487,2.443
20,408.0,0.21516999999999997,0.38765,0.39718000000000003,16.498,0.80575,-2.2487,2.443
25,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
30,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
35,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
40,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
45,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
50,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
55,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
60,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
65,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
70,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
75,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
80,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
85,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
90,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
95,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
100,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
105,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
110,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
115,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
120,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
125,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
130,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
135,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
140,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
145,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
150,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
155,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
160,41.0,0.36341,0.50488,0.13171,-0.7468199999999999,2.9914,-8.1852,6.1937
