,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,582.5,0.17545999999999998,0.32266999999999996,0.5018699999999999,202.39,1.2833,-0.74861,0.4653
10,427.5,0.21181999999999998,0.4813,0.30688000000000004,-62.096000000000004,0.55394,0.18045,0.26561
15,417.5,0.2066,0.4763,0.3171,-62.096000000000004,0.55394,0.18045,0.26561
20,362.5,0.20305,0.42526,0.3717,-50.705,0.7008300000000001,0.057002,0.24216
25,402.5,0.2256,0.45156999999999997,0.32283,-50.705,0.7008300000000001,0.057002,0.24216
30,572.5,0.39519,0.3878,0.21700999999999998,-53.43899999999999,0.65987,0.091429,0.2487
35,597.5,0.37823,0.41173999999999994,0.21003000000000002,-64.829,0.52636,0.20362,0.27001
40,577.5,0.39549,0.39042,0.2141,-53.43899999999999,0.65987,0.091429,0.2487
45,577.5,0.39549,0.39042,0.2141,-53.43899999999999,0.65987,0.091429,0.2487
50,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
55,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
60,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
65,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
70,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
75,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
80,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
85,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
90,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
95,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
100,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
105,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
110,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
115,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
120,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
125,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
130,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
135,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
140,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
145,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
150,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
155,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
160,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
165,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
170,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
175,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
180,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
185,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
190,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
195,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
200,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
205,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
210,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
215,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
220,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
225,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
230,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
235,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
240,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
245,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
250,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
255,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
260,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
265,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
270,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
275,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
280,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
285,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
290,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
295,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
300,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
305,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
310,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
315,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
320,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
325,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
330,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
335,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
340,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
345,36.0,0.35417,0.47917,0.16667,-0.85495,3.63,-9.88,7.25
350,236.0,0.13877,0.15784,0.70339,252.24,1.4075,-0.9402,0.53269
