,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
10,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
15,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
20,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
25,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
30,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
35,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
40,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
45,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
50,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
55,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
60,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
65,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
70,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
75,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
80,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
85,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
90,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
95,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
100,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
105,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
110,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
115,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
120,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
125,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
130,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
135,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
140,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
145,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
150,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
155,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
160,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
165,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
170,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
175,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
180,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
185,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
190,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
195,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
200,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
205,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
210,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
215,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
220,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
225,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
230,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
235,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
240,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
245,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
250,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
255,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
260,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
265,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
270,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
275,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
280,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
285,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
290,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
295,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
300,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
305,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
310,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
315,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
320,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
325,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
330,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
335,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
340,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
345,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
350,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
355,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
360,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
365,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
370,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
375,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
380,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
385,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
390,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
395,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
400,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
405,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
410,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
415,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
420,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
425,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
430,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
435,44.0,0.26705,0.39205,0.34091,-2.1374,3.63,-9.88,7.25
440,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
445,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
450,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
455,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
460,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
465,204.0,0.13602999999999998,0.16299,0.70098,200.34,1.4233,-1.0037,0.58041
470,179.0,0.094972,0.089385,0.8156399999999999,200.34,1.4233,-1.0037,0.58041
475,179.0,0.094972,0.089385,0.8156399999999999,200.34,1.4233,-1.0037,0.58041
480,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
485,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
490,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
495,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
500,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
505,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
510,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
515,19.0,0.052632000000000005,0.0,0.94737,-2.1374,3.63,-9.88,7.25
520,79.0,0.33924,0.52405,0.13671,-2.1374,3.63,-9.88,7.25
525,104.0,0.36106,0.56394,0.075,-2.1374,3.63,-9.88,7.25
530,104.0,0.36106,0.56394,0.075,-2.1374,3.63,-9.88,7.25
535,171.0,0.32374,0.65281,0.02345,-13.527999999999999,0.48933999999999994,-0.9463799999999999,1.4569999999999999
