,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
10,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
15,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
20,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
25,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
30,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
35,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
40,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
45,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
50,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
55,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
60,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
65,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
70,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
75,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
80,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
85,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
90,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
95,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
100,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
105,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
110,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
115,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
120,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
125,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
130,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
135,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
140,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
145,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
150,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
155,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
160,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
165,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
170,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
175,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
180,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
185,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
190,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
195,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
200,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
205,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
210,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
215,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
220,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
225,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
230,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
235,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
240,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
245,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
250,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
255,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
260,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
265,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
270,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
275,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
280,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
285,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
290,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
295,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
300,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
305,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
310,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
315,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
320,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
325,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
330,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
335,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
340,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
345,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
350,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
355,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
360,263.0,0.15232,0.18624000000000002,0.6614399999999999,251.07,1.419,-0.9905200000000001,0.5715600000000001
365,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
370,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
375,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
380,403.0,0.13414,0.15628,0.70958,428.24,1.4112,-0.9575600000000001,0.5463600000000001
385,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
390,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
395,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
400,203.0,0.16777999999999998,0.21172,0.62049,175.14,1.4269999999999998,-1.0245,0.59758
405,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
410,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
415,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
420,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
425,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
430,63.0,0.31840999999999997,0.46,0.22159,-2.0293,3.315,-9.0441,6.729
435,97.0,0.20619,0.35814,0.43567,-8.7527,2.4419999999999997,-6.5172,5.0751
440,504.0,0.24986,0.39575,0.35438000000000003,241.16,1.4183,-1.0857,0.6674100000000001
445,564.0,0.26902,0.42706000000000005,0.30391999999999997,241.16,1.4183,-1.0857,0.6674100000000001
450,564.0,0.26902,0.42706000000000005,0.30391999999999997,241.16,1.4183,-1.0857,0.6674100000000001
455,590.0,0.25673,0.45053999999999994,0.29273000000000005,229.31,1.3535,-1.0082,0.65471
460,290.0,0.30507,0.6097199999999999,0.085207,-23.788,0.8684799999999999,-2.0311,2.1626
465,262.0,0.33766999999999997,0.67489,-0.012556999999999999,-19.798,0.32572,-0.48843000000000003,1.1627
470,262.0,0.33766999999999997,0.67489,-0.012556999999999999,-19.798,0.32572,-0.48843000000000003,1.1627
475,335.0,0.3837,0.3597,0.2566,19.84,1.1774,-1.2018,1.0243
480,399.0,0.36757,0.3602,0.27223,18.584,1.4197,-1.9297,1.5101
485,399.0,0.36757,0.3602,0.27223,18.584,1.4197,-1.9297,1.5101
490,2319.0,0.90843,0.083364,0.008201799999999999,-17.865,1.1808,-2.9215,2.7407
495,2325.0,0.9060600000000001,0.085626,0.008309700000000001,-20.599,1.0149,-2.4484,2.4336
500,3948.0,0.94468,0.050426,0.0048936000000000006,-20.599,1.0149,-2.4484,2.4336
505,405.0,0.36198,0.36909000000000003,0.26894,15.85,1.3475,-1.8034,1.4559
510,301.0,0.36771,0.24026999999999998,0.39203000000000005,24.963,1.6198,-2.28,1.6602
515,527.0,0.24748,0.22254000000000002,0.52998,266.21,1.3773,-1.0598,0.6824899999999999
520,527.0,0.24748,0.22254000000000002,0.52998,266.21,1.3773,-1.0598,0.6824899999999999
525,527.0,0.24748,0.22254000000000002,0.52998,266.21,1.3773,-1.0598,0.6824899999999999
530,427.0,0.20473,0.11307,0.6822,266.21,1.3773,-1.0598,0.6824899999999999
535,2327.0,0.8799399999999999,0.033812,0.086248,238.88,1.4054,-1.0703,0.66488
540,2177.0,0.93971,0.037620999999999995,0.022673,-13.481,2.1145,-5.5801,4.4655
