,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,482.0,0.30888000000000004,0.16705,0.52407,-21.746,2.6775,-7.1774,5.4999
10,482.0,0.30888000000000004,0.16705,0.52407,-21.746,2.6775,-7.1774,5.4999
15,482.0,0.30888000000000004,0.16705,0.52407,-21.746,2.6775,-7.1774,5.4999
20,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
25,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
30,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
35,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
40,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
45,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
50,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
55,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
60,229.0,0.095808,0.11249,0.7917,248.33,1.4029,-0.9723200000000001,0.56943
65,409.0,0.097653,0.10699000000000002,0.79535,476.12,1.4015,-0.9431200000000001,0.5415800000000001
70,409.0,0.097653,0.10699000000000002,0.79535,476.12,1.4015,-0.9431200000000001,0.5415800000000001
75,409.0,0.097653,0.10699000000000002,0.79535,476.12,1.4015,-0.9431200000000001,0.5415800000000001
80,579.0,0.098342,0.10494,0.79672,691.25,1.4011,-0.93296,0.5319
85,579.0,0.098342,0.10494,0.79672,691.25,1.4011,-0.93296,0.5319
90,379.0,0.097467,0.10755,0.79499,438.16,1.4017,-0.9459200000000001,0.5442600000000001
95,379.0,0.097467,0.10755,0.79499,438.16,1.4017,-0.9459200000000001,0.5442600000000001
100,199.0,0.095176,0.11437,0.79045,210.37,1.4034,-0.98305,0.57967
105,199.0,0.095176,0.11437,0.79045,210.37,1.4034,-0.98305,0.57967
110,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
115,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
120,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
125,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
130,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
135,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
140,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
145,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
150,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
155,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
160,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
165,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
170,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
175,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
180,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
185,29.0,0.066897,0.19862,0.73448,-4.7629,1.5416,-3.9684,3.4268
190,209.0,0.095407,0.11367999999999999,0.79091,223.02,1.4032,-0.97908,0.5758800000000001
195,209.0,0.095407,0.11367999999999999,0.79091,223.02,1.4032,-0.97908,0.5758800000000001
200,209.0,0.095407,0.11367999999999999,0.79091,223.02,1.4032,-0.97908,0.5758800000000001
205,379.0,0.097467,0.10755,0.79499,438.16,1.4017,-0.9459200000000001,0.5442600000000001
210,379.0,0.097467,0.10755,0.79499,438.16,1.4017,-0.9459200000000001,0.5442600000000001
215,379.0,0.097467,0.10755,0.79499,438.16,1.4017,-0.9459200000000001,0.5442600000000001
220,379.0,0.097467,0.10755,0.79499,438.16,1.4017,-0.9459200000000001,0.5442600000000001
