,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
10,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
15,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
20,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
25,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
30,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
35,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
40,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
45,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
50,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
55,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
60,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
65,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
70,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
75,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
80,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
85,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
90,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
95,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
100,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
105,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
110,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
115,254.0,0.17638,0.22991999999999999,0.5937,212.85,1.4234,-1.0041,0.58068
120,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
125,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
130,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
135,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
140,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
145,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
150,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
155,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
160,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
165,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
170,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
175,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
180,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
185,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
190,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
195,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
200,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
205,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
210,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
215,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
220,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
225,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
230,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
235,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
240,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
245,84.0,0.33095,0.49286,0.17619,-2.2799,3.63,-9.88,7.25
250,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
255,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
260,224.0,0.18661,0.24731999999999998,0.56607,174.89,1.4283,-1.024,0.59563
