,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
10,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
15,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
20,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
25,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
30,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
35,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
40,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
45,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
50,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
55,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
60,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
65,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
70,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
75,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
80,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
85,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
90,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
95,402.0,0.11342999999999999,0.12387999999999999,0.76269,453.3,1.4111,-0.95467,0.54356
100,402.0,0.11342999999999999,0.12387999999999999,0.76269,453.3,1.4111,-0.95467,0.54356
105,402.0,0.11342999999999999,0.12387999999999999,0.76269,453.3,1.4111,-0.95467,0.54356
110,202.0,0.12673,0.14752,0.7257399999999999,200.2,1.4248,-1.0099,0.58505
115,202.0,0.12673,0.14752,0.7257399999999999,200.2,1.4248,-1.0099,0.58505
120,202.0,0.12673,0.14752,0.7257399999999999,200.2,1.4248,-1.0099,0.58505
125,202.0,0.12673,0.14752,0.7257399999999999,200.2,1.4248,-1.0099,0.58505
130,202.0,0.12673,0.14752,0.7257399999999999,200.2,1.4248,-1.0099,0.58505
135,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
140,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
145,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
150,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
155,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
160,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
165,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
170,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
175,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
180,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
185,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
190,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
195,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
200,242.0,0.12230999999999999,0.13967000000000002,0.73802,250.82,1.4199,-0.99008,0.57017
205,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
210,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
215,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
220,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
225,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
230,42.0,0.22857,0.32857,0.44286000000000003,-2.2799,3.63,-9.88,7.25
