,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,229.0,0.05960700000000001,0.1952,0.7452,-17.979,1.2879,-3.2262,2.9382
10,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
15,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
20,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
25,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
30,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
35,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
40,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
45,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
50,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
55,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
60,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
65,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
70,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
75,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
80,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
85,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
90,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
95,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
100,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
105,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
110,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
115,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
120,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
125,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
130,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
135,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
140,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
145,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
150,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
155,371.0,0.09973,0.097035,0.80323,454.69,1.405,-0.9326700000000001,0.52763
160,371.0,0.09973,0.097035,0.80323,454.69,1.405,-0.9326700000000001,0.52763
165,181.0,0.09944800000000001,0.093923,0.8066300000000001,214.24,1.4106,-0.9578399999999999,0.5472
170,181.0,0.09944800000000001,0.093923,0.8066300000000001,214.24,1.4106,-0.9578399999999999,0.5472
175,181.0,0.09944800000000001,0.093923,0.8066300000000001,214.24,1.4106,-0.9578399999999999,0.5472
180,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
185,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
190,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
195,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
200,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
205,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
210,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
215,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
220,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
225,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
230,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
235,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
240,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
245,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
250,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
255,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
260,201.0,0.099502,0.094527,0.80597,239.55,1.4095,-0.95283,0.5433
265,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
270,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
275,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
280,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
285,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
290,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
295,11.0,0.090909,0.0,0.90909,-0.88931,3.0569,-8.3588,6.3020000000000005
