,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
10,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
15,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
20,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
25,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
30,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
35,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
40,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
45,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
50,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
55,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
60,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
65,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
70,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
75,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
80,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
85,224.0,0.097946,0.115,0.78705,248.65,1.3989,-0.95215,0.5532600000000001
90,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
95,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
100,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
105,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
110,24.0,0.080833,0.24,0.6791699999999999,-4.4436,1.3353,-3.3528,3.0174
