,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
10,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
15,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
20,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
25,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
30,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
35,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
40,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
45,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
50,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
55,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
60,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
65,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
70,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
75,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
80,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
85,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
90,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
95,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
100,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
105,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
110,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
115,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
120,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
125,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
130,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
135,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
140,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
145,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
150,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
155,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
160,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
165,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
170,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
175,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
180,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
185,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
190,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
195,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
200,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
205,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
210,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
215,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
220,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
225,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
230,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
235,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
240,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
245,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
250,208.0,0.12308,0.14808,0.72885,213.82,1.415,-0.9754200000000001,0.5604
255,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
260,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
265,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
270,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
275,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
280,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
285,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
290,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
295,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
300,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
305,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
310,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
315,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
320,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
325,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
330,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
335,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
340,158.0,0.13038,0.16329000000000002,0.70633,150.54,1.4212,-1.0024,0.58116
345,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
350,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
355,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
360,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
365,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
370,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
375,38.0,0.22632,0.36316,0.41053,-1.3168,3.1916,-8.7165,6.5249
380,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
385,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
390,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
395,238.0,0.12017,0.14202,0.73782,251.78,1.4128,-0.9656799999999999,0.5529
400,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
405,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
410,18.0,0.0,0.0,1.0,-1.3168,3.1916,-8.7165,6.5249
415,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
420,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
425,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
430,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
435,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
440,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
445,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
450,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
455,188.0,0.09042599999999999,0.09042599999999999,0.81915,213.82,1.415,-0.9754200000000001,0.5604
460,18.0,0.0,0.0,1.0,-1.3168,3.1916,-8.7165,6.5249
465,18.0,0.0,0.0,1.0,-1.3168,3.1916,-8.7165,6.5249
470,18.0,0.0,0.0,1.0,-1.3168,3.1916,-8.7165,6.5249
475,18.0,0.0,0.0,1.0,-1.3168,3.1916,-8.7165,6.5249
480,18.0,0.0,0.0,1.0,-1.3168,3.1916,-8.7165,6.5249
485,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
490,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
495,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
500,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
505,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
510,218.0,0.09174299999999999,0.09174299999999999,0.8165100000000001,251.78,1.4128,-0.9656799999999999,0.5529
515,138.0,0.086957,0.086957,0.82609,150.54,1.4212,-1.0024,0.58116
520,138.0,0.086957,0.086957,0.82609,150.54,1.4212,-1.0024,0.58116
