,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
10,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
15,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
20,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
25,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
30,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
35,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
40,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
45,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
50,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
55,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
60,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
65,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
70,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
75,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
80,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
85,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
90,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
95,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
100,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
105,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
110,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
115,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
120,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
125,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
130,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
135,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
140,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
145,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
150,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
155,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
160,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
165,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
170,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
175,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
180,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
185,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
190,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
195,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
200,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
205,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
210,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
215,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
220,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
225,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
230,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
235,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
240,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
245,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
250,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
255,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
260,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
265,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
270,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
275,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
280,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
285,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
290,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
295,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
300,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
305,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
310,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
315,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
320,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
325,238.0,0.17017000000000002,0.21639,0.61345,213.25,1.4208,-0.99875,0.57793
330,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
335,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
340,438.0,0.13813,0.16324,0.69863,466.34,1.4096,-0.9510200000000001,0.5414
345,268.0,0.16230999999999998,0.20335999999999999,0.6343300000000001,251.21,1.4177,-0.98556,0.56784
350,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
355,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
360,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
365,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
370,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
375,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
380,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
385,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
390,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
395,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
400,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
405,18.0,0.11110999999999999,0.0,0.88889,-1.8868,3.2963,-8.9942,6.6979999999999995
410,18.0,0.11110999999999999,0.0,0.88889,-1.8868,3.2963,-8.9942,6.6979999999999995
415,218.0,0.10092000000000001,0.09174299999999999,0.80734,251.21,1.4177,-0.98556,0.56784
420,248.0,0.0875,0.19677,0.71573,237.54,1.3406,-0.89844,0.55779
425,248.0,0.0875,0.19677,0.71573,237.54,1.3406,-0.89844,0.55779
430,248.0,0.0875,0.19677,0.71573,237.54,1.3406,-0.89844,0.55779
435,48.0,0.035417000000000004,0.6,0.36458,-15.555,0.40510999999999997,-0.71624,1.3111
440,54.0,0.030369999999999998,0.64,0.32963000000000003,-18.289,0.33163000000000004,-0.50584,1.1742
445,74.0,0.019459,0.72649,0.25405,-27.401,0.19067,-0.10224,0.9115700000000001
450,96.0,0.030208,0.77198,0.19780999999999999,-84.848,0.67698,0.0013083,0.32171
455,286.0,0.068881,0.3857,0.54542,121.17,1.1565,-0.6105,0.45397
460,286.0,0.068881,0.3857,0.54542,121.17,1.1565,-0.6105,0.45397
465,286.0,0.068881,0.3857,0.54542,121.17,1.1565,-0.6105,0.45397
470,298.0,0.066107,0.37017,0.56372,119.46,1.1701,-0.66141,0.4913
475,298.0,0.066107,0.37017,0.56372,119.46,1.1701,-0.66141,0.4913
480,358.0,0.12709,0.42377,0.44913000000000003,119.46,1.1701,-0.66141,0.4913
485,358.0,0.12709,0.42377,0.44913000000000003,119.46,1.1701,-0.66141,0.4913
490,332.0,0.13783,0.38178,0.48039,131.31,1.2204,-0.71645,0.4961
495,347.0,0.16948,0.38343,0.44709,138.14,1.2512,-0.75024,0.49904
500,359.0,0.15061,0.34437,0.5050100000000001,176.11,1.2683,-0.76858,0.5003
505,329.0,0.16526,0.28824,0.5465,189.78,1.3273,-0.8332200000000001,0.50592
510,389.0,0.20609,0.35020999999999997,0.4437,189.78,1.3273,-0.8332200000000001,0.50592
515,347.0,0.17899,0.30908,0.51193,189.78,1.3273,-0.8332200000000001,0.50592
520,307.0,0.36127,0.64381,-0.005081399999999999,-63.321999999999996,1.0390000000000001,-0.52872,0.48973999999999995
525,307.0,0.36127,0.64381,-0.005081399999999999,-63.321999999999996,1.0390000000000001,-0.52872,0.48973999999999995
530,307.0,0.36127,0.64381,-0.005081399999999999,-63.321999999999996,1.0390000000000001,-0.52872,0.48973999999999995
535,247.0,0.34457,0.63259,0.022834,-63.321999999999996,1.0390000000000001,-0.52872,0.48973999999999995
540,222.0,0.30523,0.64437,0.050405,-70.156,0.92881,-0.40697,0.47816000000000003
545,210.0,0.32266999999999996,0.68119,-0.0038570999999999996,-68.446,0.86182,-0.17204,0.31022
550,210.0,0.32266999999999996,0.68119,-0.0038570999999999996,-68.446,0.86182,-0.17204,0.31022
555,210.0,0.32266999999999996,0.68119,-0.0038570999999999996,-68.446,0.86182,-0.17204,0.31022
560,150.0,0.27973000000000003,0.67767,0.0426,-68.446,0.86182,-0.17204,0.31022
565,130.0,0.32431,0.6342300000000001,0.041462,-59.333999999999996,1.0083,-0.30941,0.30111
570,100.0,0.2926,0.6175,0.0899,-59.333999999999996,1.0083,-0.30941,0.30111
575,85.0,0.34600000000000003,0.55706,0.096941,-52.5,1.1512,-0.44343999999999995,0.29223000000000005
580,285.0,0.17337,0.23631999999999997,0.59032,200.6,1.3569,-0.82921,0.47229
585,218.0,0.10092000000000001,0.09174299999999999,0.80734,251.21,1.4177,-0.98556,0.56784
590,218.0,0.10092000000000001,0.09174299999999999,0.80734,251.21,1.4177,-0.98556,0.56784
595,218.0,0.10092000000000001,0.09174299999999999,0.80734,251.21,1.4177,-0.98556,0.56784
600,18.0,0.11110999999999999,0.0,0.88889,-1.8868,3.2963,-8.9942,6.6979999999999995
605,18.0,0.11110999999999999,0.0,0.88889,-1.8868,3.2963,-8.9942,6.6979999999999995
610,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
615,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
620,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
625,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
630,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
635,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
640,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
645,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
650,188.0,0.10106,0.09042599999999999,0.8085100000000001,213.25,1.4208,-0.99875,0.57793
655,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
660,68.0,0.34559,0.50735,0.14706,-1.8868,3.2963,-8.9942,6.6979999999999995
665,354.0,0.36073,0.13785,0.50141,237.54,1.3406,-0.89844,0.55779
670,354.0,0.36073,0.13785,0.50141,237.54,1.3406,-0.89844,0.55779
675,354.0,0.36073,0.13785,0.50141,237.54,1.3406,-0.89844,0.55779
680,354.0,0.36073,0.13785,0.50141,237.54,1.3406,-0.89844,0.55779
685,154.0,0.69935,0.18700999999999998,0.11364,-15.555,0.40510999999999997,-0.71624,1.3111
690,154.0,0.69935,0.18700999999999998,0.11364,-15.555,0.40510999999999997,-0.71624,1.3111
695,154.0,0.69935,0.18700999999999998,0.11364,-15.555,0.40510999999999997,-0.71624,1.3111
700,196.0,0.64163,0.2948,0.063571,-15.555,0.40510999999999997,-0.71624,1.3111
705,196.0,0.64163,0.2948,0.063571,-15.555,0.40510999999999997,-0.71624,1.3111
710,331.0,0.53538,0.46821999999999997,-0.0035952,-22.389,0.25431,-0.28446,1.0301
715,361.0,0.52662,0.48665,-0.013269,-22.389,0.25431,-0.28446,1.0301
720,2361.0,0.9276200000000001,0.074409,-0.0020288,-22.389,0.25431,-0.28446,1.0301
725,2301.0,0.9463299999999999,0.054837000000000004,-0.0011691,-8.721,0.7794300000000001,-1.788,2.0086
730,2301.0,0.9463299999999999,0.054837000000000004,-0.0011691,-8.721,0.7794300000000001,-1.788,2.0086
735,2195.0,0.9437399999999999,0.057485,-0.0012255,-8.721,0.7794300000000001,-1.788,2.0086
740,2390.0,0.87754,0.070117,0.052347000000000005,-22.258000000000003,2.4749,-6.601,5.1261
745,2390.0,0.87754,0.070117,0.052347000000000005,-22.258000000000003,2.4749,-6.601,5.1261
750,2515.0,0.83167,0.052398,0.11592999999999999,237.67,1.5290000000000001,-1.4331,0.90407
755,4420.0,0.92571,0.029814,0.044471,251.21,1.4177,-0.98556,0.56784
760,4480.0,0.9190799999999999,0.038656,0.042268,251.21,1.4177,-0.98556,0.56784
765,4246.0,0.8752700000000001,0.037965,0.086764,460.93,1.4349,-1.0526,0.61771
770,2998.0,0.72168,-0.12982,0.40814,616.17,1.5226,-1.3771,0.85444
775,2193.0,0.7814,0.076972,0.14163,192.58,1.6125,-1.7692,1.1567
780,1893.0,0.74675,0.089171,0.16408,192.58,1.6125,-1.7692,1.1567
785,1833.0,0.75712,0.069504,0.17338,192.58,1.6125,-1.7692,1.1567
790,3738.0,0.9063100000000001,0.034082,0.059604,206.12,1.4909,-1.2804,0.7895399999999999
795,3378.0,0.89633,0.037715,0.065956,206.12,1.4909,-1.2804,0.7895399999999999
800,3438.0,0.8881899999999999,0.049098,0.062711,206.12,1.4909,-1.2804,0.7895399999999999
805,2338.0,0.6431100000000001,-0.16647,0.52335,616.17,1.5226,-1.3771,0.85444
810,1188.0,0.4601,-0.34192,0.88182,401.04,1.5855,-1.6165,1.0311
815,1314.0,0.48341000000000006,-0.31553000000000003,0.8321200000000001,391.93,1.5497,-1.5667,1.0170000000000001
820,514.0,0.45758999999999994,0.15837,0.38405,27.438000000000002,1.6045,-2.3427,1.7382
825,514.0,0.45758999999999994,0.15837,0.38405,27.438000000000002,1.6045,-2.3427,1.7382
830,502.0,0.46853,0.16215,0.36932,29.148000000000003,1.5491,-2.1364,1.5874
835,742.0,0.36712,0.17385,0.45903,282.24,1.4295,-1.1528,0.72329
840,722.0,0.37756,0.15208,0.47036000000000006,291.36,1.475,-1.2088,0.7338
845,742.0,0.36712,0.17385,0.45903,282.24,1.4295,-1.1528,0.72329
850,2929.0,0.8003600000000001,0.0066234,0.19302,366.53,1.4286,-1.1828,0.7541899999999999
855,757.0,0.46531999999999996,-0.0007926,0.53547,113.44,1.4737,-1.6131,1.1394
860,757.0,0.46531999999999996,-0.0007926,0.53547,113.44,1.4737,-1.6131,1.1394
865,492.0,0.41138,0.34756,0.24106,-23.538,2.1830000000000003,-5.7703,4.5873
870,492.0,0.41138,0.34756,0.24106,-23.538,2.1830000000000003,-5.7703,4.5873
875,522.0,0.38716,0.38276,0.23008,-37.207,1.3554,-3.4139999999999997,3.0586
880,535.0,0.34561,0.32187,0.33252,-44.75899999999999,1.735,-4.493,3.758
885,501.0,0.36894,0.35520999999999997,0.27585,-47.493,1.6305,-4.1955,3.565
890,501.0,0.36894,0.35520999999999997,0.27585,-47.493,1.6305,-4.1955,3.565
895,395.0,0.19959000000000002,0.45053000000000004,0.34986999999999996,-47.493,1.6305,-4.1955,3.565
900,395.0,0.19959000000000002,0.45053000000000004,0.34986999999999996,-47.493,1.6305,-4.1955,3.565
905,315.0,0.086476,0.3021,0.61143,-47.493,1.6305,-4.1955,3.565
910,335.0,0.080716,0.34137,0.57791,-56.605,1.3543,-3.4095,3.0552
915,447.0,0.1049,0.3328,0.5623,204.34,1.2492,-0.9096,0.66037
920,609.0,0.1078,0.25831,0.63389,375.69,1.3055,-0.8513,0.54582
925,609.0,0.1078,0.25831,0.63389,375.69,1.3055,-0.8513,0.54582
930,603.0,0.10897000000000001,0.25133,0.6397,378.42,1.3124,-0.8590399999999999,0.54668
935,343.0,0.058047,0.26283,0.67913,125.33,1.2397,-0.81681,0.57708
940,388.0,0.084175,0.32281,0.59302,118.49,1.2104,-0.78296,0.57255
945,2520.0,0.8228,0.093512,0.083687,118.49,1.2104,-0.78296,0.57255
950,510.0,0.19894,0.46206,0.33899999999999997,123.91,1.1677,-0.62244,0.45471999999999996
955,510.0,0.19894,0.46206,0.33899999999999997,123.91,1.1677,-0.62244,0.45471999999999996
960,522.0,0.19414,0.47351000000000004,0.33236,118.44,1.1455,-0.59877,0.45324
965,318.0,0.21094000000000002,0.65513,0.13393,-99.428,0.56362,0.10762000000000001,0.32875
970,318.0,0.21094000000000002,0.65513,0.13393,-99.428,0.56362,0.10762000000000001,0.32875
975,312.0,0.27032,0.7377199999999999,-0.0080449,-96.694,0.58229,0.090119,0.32759
980,312.0,0.27032,0.7377199999999999,-0.0080449,-96.694,0.58229,0.090119,0.32759
985,2354.0,0.46956000000000003,-0.44005,0.97049,833.67,1.4494,-1.2862,0.8368
990,2284.0,0.47076999999999997,-0.47468,1.0039,833.67,1.4494,-1.2862,0.8368
995,2254.0,0.47717,-0.49378,1.0166,847.34,1.4703,-1.3134,0.8431
1000,397.0,0.18814,0.39966999999999997,0.41218999999999995,176.91,1.2523,-0.7172,0.46493999999999996
1005,397.0,0.18814,0.39966999999999997,0.41218999999999995,176.91,1.2523,-0.7172,0.46493999999999996
1010,397.0,0.18814,0.39966999999999997,0.41218999999999995,176.91,1.2523,-0.7172,0.46493999999999996
1015,305.0,0.16134,0.28376999999999997,0.55489,191.49,1.3148,-0.78414,0.46934
1020,145.0,0.20145,0.45897,0.33959,-61.611999999999995,0.96765,-0.27129000000000003,0.30364
1025,145.0,0.20145,0.45897,0.33959,-61.611999999999995,0.96765,-0.27129000000000003,0.30364
1030,145.0,0.20145,0.45897,0.33959,-61.611999999999995,0.96765,-0.27129000000000003,0.30364
1035,85.0,0.040118,0.29588000000000003,0.664,-61.611999999999995,0.96765,-0.27129000000000003,0.30364
1040,125.0,0.23528000000000002,0.3788,0.38592,-52.5,1.1512,-0.44343999999999995,0.29223000000000005
1045,228.0,0.32939,0.51447,0.15614,-1.8868,3.2963,-8.9942,6.6979999999999995
1050,198.0,0.24747,0.52879,0.22374000000000002,-15.555,0.40510999999999997,-0.71624,1.3111
1055,305.0,0.30691999999999997,0.58902,0.10407000000000001,-66.168,0.89469,-0.20285999999999998,0.30818
1060,337.0,0.27681999999999995,0.62424,0.098932,-80.748,0.7162,-0.035468,0.31927
1065,2466.0,0.8973200000000001,0.07131799999999999,0.031363,-86.163,0.89825,-0.65055,0.7523
1070,2466.0,0.8973200000000001,0.07131799999999999,0.031363,-86.163,0.89825,-0.65055,0.7523
1075,2576.0,0.8656799999999999,0.06741799999999999,0.066902,138.08,1.2981,-0.8842399999999999,0.5861
