,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,189.0,0.095238,0.089947,0.81481,213.1,1.4223,-1.0046,0.5823
10,189.0,0.095238,0.089947,0.81481,213.1,1.4223,-1.0046,0.5823
15,189.0,0.095238,0.089947,0.81481,213.1,1.4223,-1.0046,0.5823
20,189.0,0.095238,0.089947,0.81481,213.1,1.4223,-1.0046,0.5823
25,189.0,0.095238,0.089947,0.81481,213.1,1.4223,-1.0046,0.5823
30,189.0,0.095238,0.089947,0.81481,213.1,1.4223,-1.0046,0.5823
35,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
40,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
45,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
50,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
55,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
60,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
65,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
70,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
75,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
80,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
85,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
90,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
95,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
100,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
105,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
110,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
115,19.0,0.052632000000000005,0.0,0.94737,-2.0293,3.315,-9.0441,6.729
120,299.0,0.09698999999999999,0.093645,0.8093600000000001,352.31,1.4136,-0.9676799999999999,0.5541
125,299.0,0.09698999999999999,0.093645,0.8093600000000001,352.31,1.4136,-0.9676799999999999,0.5541
130,299.0,0.09698999999999999,0.093645,0.8093600000000001,352.31,1.4136,-0.9676799999999999,0.5541
135,299.0,0.09698999999999999,0.093645,0.8093600000000001,352.31,1.4136,-0.9676799999999999,0.5541
140,299.0,0.09698999999999999,0.093645,0.8093600000000001,352.31,1.4136,-0.9676799999999999,0.5541
145,299.0,0.09698999999999999,0.093645,0.8093600000000001,352.31,1.4136,-0.9676799999999999,0.5541
