,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,255.0,0.10196000000000001,0.094118,0.80392,302.15,1.4114,-0.95605,0.54461
10,255.0,0.10196000000000001,0.094118,0.80392,302.15,1.4114,-0.95605,0.54461
15,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
20,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
25,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
30,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
35,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
40,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
45,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
50,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
55,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
60,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
65,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
70,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
75,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
80,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
85,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
90,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
95,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
100,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
105,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
110,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
115,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
120,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
125,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
130,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
135,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
140,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
145,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
150,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
155,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
160,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
165,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
170,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
175,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
180,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
185,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
190,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
195,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
200,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
205,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
210,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
215,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
220,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
225,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
230,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
235,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
240,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
245,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
250,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
255,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
260,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
265,145.0,0.10345,0.089655,0.8069,162.95,1.421,-0.99466,0.5736100000000001
270,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
275,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
280,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
285,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
290,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
295,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
300,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
305,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
310,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
315,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
320,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
325,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
330,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
335,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
340,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
345,125.0,0.10400000000000001,0.08800000000000001,0.8079999999999999,137.64,1.4248,-1.0099,0.58505
350,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
355,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
360,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
365,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
370,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
375,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
380,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
385,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
390,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
395,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
400,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
405,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
410,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
415,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
420,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
425,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
430,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
435,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
440,35.0,0.30286,0.39429000000000003,0.30286,-1.5674,3.63,-9.88,7.25
445,15.0,0.13333,0.0,0.86667,-1.5674,3.63,-9.88,7.25
450,40.0,0.04375,0.6,0.35625,-12.958,0.35119,-0.55342,1.2022
455,40.0,0.04375,0.6,0.35625,-12.958,0.35119,-0.55342,1.2022
460,40.0,0.04375,0.6,0.35625,-12.958,0.35119,-0.55342,1.2022
465,650.0,0.35038,0.58462,0.065,126.25,1.3107,-0.8796299999999999,0.56895
470,650.0,0.35038,0.58462,0.065,126.25,1.3107,-0.8796299999999999,0.56895
475,676.0,0.34954,0.59107,0.059392999999999994,123.51,1.2858,-0.8512299999999999,0.5654399999999999
480,871.0,0.3183,0.52515,0.15654,288.03,1.3446,-0.8815,0.53688
485,865.0,0.32058000000000003,0.5221399999999999,0.15728,290.76,1.3571,-0.89541,0.53832
490,450.0,0.21966999999999998,0.36733000000000005,0.413,290.76,1.3571,-0.89541,0.53832
495,464.0,0.22601,0.37706999999999996,0.39692,290.76,1.3571,-0.89541,0.53832
500,464.0,0.22601,0.37706999999999996,0.39692,290.76,1.3571,-0.89541,0.53832
505,464.0,0.22601,0.37706999999999996,0.39692,290.76,1.3571,-0.89541,0.53832
510,464.0,0.22601,0.37706999999999996,0.39692,290.76,1.3571,-0.89541,0.53832
515,219.0,0.35945,0.67356,-0.033014,-12.958,0.35119,-0.55342,1.2022
520,244.0,0.36668,0.67525,-0.041926,-12.958,0.35119,-0.55342,1.2022
525,244.0,0.36668,0.67525,-0.041926,-12.958,0.35119,-0.55342,1.2022
530,225.0,0.3496,0.6812,-0.0308,-15.690999999999999,0.27259,-0.32983,1.0572
535,165.0,0.32036,0.6779999999999999,0.0016364,-15.690999999999999,0.27259,-0.32983,1.0572
540,159.0,0.33283,0.6673600000000001,-0.00018868,-12.958,0.35119,-0.55342,1.2022
545,139.0,0.31885,0.6641,0.01705,-12.958,0.35119,-0.55342,1.2022
550,159.0,0.33283,0.6673600000000001,-0.00018868,-12.958,0.35119,-0.55342,1.2022
555,134.0,0.3147,0.66313,0.022164,-12.958,0.35119,-0.55342,1.2022
560,2174.0,0.9472700000000001,0.053569000000000006,-0.00084177,-12.958,0.35119,-0.55342,1.2022
565,2174.0,0.9472700000000001,0.053569000000000006,-0.00084177,-12.958,0.35119,-0.55342,1.2022
570,2184.0,0.9449,0.056484000000000006,-0.0013874,-12.958,0.35119,-0.55342,1.2022
575,2190.0,0.94229,0.058959000000000004,-0.0012465999999999998,-15.690999999999999,0.27259,-0.32983,1.0572
580,2125.0,0.9631299999999999,0.03648,0.00038588,-4.3011,1.2593,-3.1365,2.8772
585,2125.0,0.9631299999999999,0.03648,0.00038588,-4.3011,1.2593,-3.1365,2.8772
