,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
10,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
15,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
20,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
25,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
30,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
35,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
40,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
45,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
50,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
55,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
60,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
65,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
70,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
75,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
80,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
85,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
90,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
95,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
100,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
105,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
110,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
115,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
120,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
125,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
130,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
135,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
140,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
145,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
150,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
155,245.0,0.15592,0.19429000000000002,0.6498,252.81,1.4025,-0.92009,0.51758
160,245.0,0.15592,0.19429000000000002,0.6498,252.81,1.4025,-0.92009,0.51758
165,245.0,0.15592,0.19429000000000002,0.6498,252.81,1.4025,-0.92009,0.51758
170,245.0,0.15592,0.19429000000000002,0.6498,252.81,1.4025,-0.92009,0.51758
175,245.0,0.15592,0.19429000000000002,0.6498,252.81,1.4025,-0.92009,0.51758
180,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
185,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
190,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
195,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
200,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
205,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
210,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
215,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
220,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
225,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
230,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
235,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
240,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
245,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
250,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
255,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
260,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
265,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
270,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
275,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
280,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
285,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
290,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
295,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
300,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
305,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
310,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
315,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
320,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
325,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
330,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
335,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
340,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
345,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
350,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
355,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
360,235.0,0.1583,0.1983,0.6434,240.16,1.4026,-0.9206200000000001,0.51798
365,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
370,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
375,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
380,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
385,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
390,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
395,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
400,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
405,45.0,0.40444,0.61333,-0.017778,-0.28498,3.63,-9.88,7.25
410,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
415,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
420,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
425,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
430,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
435,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
440,133.0,0.38916999999999996,0.6854899999999999,-0.074662,-46.857,0.9874200000000001,-0.047437,0.060020000000000004
445,133.0,0.38916999999999996,0.6854899999999999,-0.074662,-46.857,0.9874200000000001,-0.047437,0.060020000000000004
450,383.0,0.25211,0.39574000000000004,0.35214,193.59,1.3327,-0.76932,0.43661000000000005
455,2603.0,0.86923,0.07766,0.053112,210.54,1.238,-0.7398,0.5017699999999999
460,605.0,0.22628,0.5592600000000001,0.21445999999999998,178.65,1.0968,-0.5847,0.48786
465,3239.0,0.8468399999999999,0.11817000000000001,0.034995,196.87,1.1736,-0.66906,0.49543000000000004
470,3246.0,0.8538,0.11458,0.031624,223.3,1.3043,-0.8125899999999999,0.5082899999999999
475,3446.0,0.81005,0.11373,0.07621900000000001,476.4,1.3517,-0.86087,0.5091399999999999
480,692.0,0.21883000000000002,0.36694,0.41423000000000004,476.4,1.3517,-0.86087,0.5091399999999999
485,522.0,0.27016999999999997,0.47648,0.25335,235.95,1.3088,-0.81716,0.50837
490,509.0,0.25572,0.47739,0.2669,230.49,1.2808,-0.78647,0.50563
495,509.0,0.25572,0.47739,0.2669,230.49,1.2808,-0.78647,0.50563
500,489.0,0.24859,0.46868999999999994,0.28271999999999997,230.49,1.2808,-0.78647,0.50563
505,274.0,0.34712,0.72569,-0.07281,-22.61,-0.052986,0.59627,0.45671999999999996
510,154.0,0.28253,0.75351,-0.036039,-22.61,-0.052986,0.59627,0.45671999999999996
515,280.0,0.33946,0.7307100000000001,-0.07017899999999999,-25.344,-0.058057000000000004,0.61069,0.44736000000000004
520,280.0,0.33946,0.7307100000000001,-0.07017899999999999,-25.344,-0.058057000000000004,0.61069,0.44736000000000004
525,248.0,0.2781,0.76645,-0.044556,-38.101,-0.072101,0.65064,0.42146000000000006
530,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
535,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
540,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
545,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
550,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
555,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
560,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
565,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
570,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
575,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
580,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
585,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
590,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
595,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
600,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
605,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
610,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
615,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
620,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
625,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
630,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
635,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
640,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
645,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
650,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
655,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
660,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
665,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
670,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
675,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
680,5.0,0.2,0.0,0.8,-0.28498,3.63,-9.88,7.25
685,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
690,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
695,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
700,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
705,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
710,195.0,0.10255999999999998,0.097436,0.8,240.16,1.4026,-0.9206200000000001,0.51798
715,65.0,0.41231,0.6369199999999999,-0.049231,-0.28498,3.63,-9.88,7.25
720,125.0,0.4208,0.6624,-0.0832,-0.28498,3.63,-9.88,7.25
725,65.0,0.41231,0.6369199999999999,-0.049231,-0.28498,3.63,-9.88,7.25
730,65.0,0.41231,0.6369199999999999,-0.049231,-0.28498,3.63,-9.88,7.25
735,125.0,0.4208,0.6624,-0.0832,-0.28498,3.63,-9.88,7.25
740,125.0,0.4208,0.6624,-0.0832,-0.28498,3.63,-9.88,7.25
