,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,451.0,0.14659,0.28576,0.56765,-27.099,2.0618,-5.4247,4.3629
10,436.0,0.15117,0.33963000000000004,0.5092,-31.224,1.1943,-2.9565,2.7622
15,436.0,0.15117,0.33963000000000004,0.5092,-31.224,1.1943,-2.9565,2.7622
20,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
25,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
30,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
35,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
40,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
45,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
50,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
55,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
60,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
65,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
70,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
75,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
80,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
85,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
90,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
95,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
100,56.0,0.325,0.49286,0.18214,-1.6018,3.2510000000000003,-8.8742,6.6231
105,236.0,0.15339,0.19322,0.6533899999999999,226.19,1.4169,-0.9828600000000001,0.56592
110,236.0,0.15339,0.19322,0.6533899999999999,226.19,1.4169,-0.9828600000000001,0.56592
115,236.0,0.15339,0.19322,0.6533899999999999,226.19,1.4169,-0.9828600000000001,0.56592
