,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
10,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
15,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
20,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
25,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
30,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
35,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
40,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
45,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
50,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
55,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
60,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
65,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
70,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
75,259.0,0.16795,0.21041999999999997,0.62162,252.67,1.4038,-0.92512,0.52136
80,259.0,0.16795,0.21041999999999997,0.62162,252.67,1.4038,-0.92512,0.52136
85,259.0,0.16795,0.21041999999999997,0.62162,252.67,1.4038,-0.92512,0.52136
90,259.0,0.16795,0.21041999999999997,0.62162,252.67,1.4038,-0.92512,0.52136
95,259.0,0.16795,0.21041999999999997,0.62162,252.67,1.4038,-0.92512,0.52136
100,259.0,0.16795,0.21041999999999997,0.62162,252.67,1.4038,-0.92512,0.52136
105,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
110,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
115,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
120,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
125,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
130,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
135,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
140,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
145,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
150,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
155,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
160,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
165,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
170,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
175,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
180,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
185,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
190,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
195,429.0,0.14103,0.16667,0.69231,467.8,1.402,-0.9181799999999999,0.51615
200,429.0,0.14103,0.16667,0.69231,467.8,1.402,-0.9181799999999999,0.51615
205,429.0,0.14103,0.16667,0.69231,467.8,1.402,-0.9181799999999999,0.51615
210,429.0,0.14103,0.16667,0.69231,467.8,1.402,-0.9181799999999999,0.51615
215,429.0,0.14103,0.16667,0.69231,467.8,1.402,-0.9181799999999999,0.51615
220,229.0,0.17686,0.22489,0.59825,214.71,1.4044,-0.92779,0.52337
225,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
230,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
235,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
240,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
245,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
250,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
255,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
260,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
265,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
270,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
275,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
280,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
285,59.0,0.39831,0.58475,0.016949000000000002,-0.42748,3.63,-9.88,7.25
