,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
10,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
15,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
20,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
25,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
30,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
35,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
40,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
45,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
50,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
55,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
60,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
65,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
70,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
75,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
80,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
85,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
90,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
95,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
100,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
105,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
110,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
115,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
120,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
125,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
130,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
135,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
140,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
145,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
150,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
155,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
160,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
165,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
170,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
175,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
180,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
185,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
190,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
195,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
200,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
205,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
210,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
215,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
220,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
225,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
230,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
235,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
240,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
245,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
250,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
255,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
260,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
265,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
270,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
275,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
280,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
285,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
290,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
295,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
300,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
305,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
310,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
315,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
320,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
325,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
330,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
335,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
340,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
345,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
350,2261.0,0.99111,0.0042458999999999995,0.004644,-5.018,0.40647,-0.73815,1.3317
355,21.0,0.042857,0.45714,0.5,-5.018,0.40647,-0.73815,1.3317
360,21.0,0.042857,0.45714,0.5,-5.018,0.40647,-0.73815,1.3317
365,21.0,0.042857,0.45714,0.5,-5.018,0.40647,-0.73815,1.3317
370,21.0,0.042857,0.45714,0.5,-5.018,0.40647,-0.73815,1.3317
375,21.0,0.042857,0.45714,0.5,-5.018,0.40647,-0.73815,1.3317
380,21.0,0.042857,0.45714,0.5,-5.018,0.40647,-0.73815,1.3317
385,4105.4,0.9951,0.0023384,0.0025576,-5.018,0.40647,-0.73815,1.3317
390,4105.4,0.9951,0.0023384,0.0025576,-5.018,0.40647,-0.73815,1.3317
395,4095.4,0.99756,0.0,0.0024418000000000005,-0.46184,2.8025,-7.6837,5.8812
400,4095.4,0.99756,0.0,0.0024418000000000005,-0.46184,2.8025,-7.6837,5.8812
405,4095.4,0.99756,0.0,0.0024418000000000005,-0.46184,2.8025,-7.6837,5.8812
410,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
415,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
420,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
425,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
430,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
435,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
440,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
445,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
450,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
455,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
460,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
465,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
470,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
475,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
480,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
485,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
490,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
495,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
500,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
505,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
510,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
515,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
520,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
525,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
530,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
535,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
540,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
545,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
550,11.0,0.090909,0.0,0.90909,-0.46184,2.8025,-7.6837,5.8812
555,69.0,0.014493,0.0,0.98551,-8.7264,3.5436,-9.6508,7.1071
560,202.0,0.0049505,0.0,0.99505,-8.7264,3.5436,-9.6508,7.1071
565,202.0,0.0049505,0.0,0.99505,-8.7264,3.5436,-9.6508,7.1071
570,202.0,0.0049505,0.0,0.99505,-8.7264,3.5436,-9.6508,7.1071
575,202.0,0.0049505,0.0,0.99505,-8.7264,3.5436,-9.6508,7.1071
580,202.0,0.0049505,0.0,0.99505,-8.7264,3.5436,-9.6508,7.1071
585,305.0,0.13984000000000002,0.23833000000000001,0.62184,-11.46,2.7109,-7.2783,5.5674
590,305.0,0.13984000000000002,0.23833000000000001,0.62184,-11.46,2.7109,-7.2783,5.5674
595,1258.0,0.79145,0.05778200000000001,0.15075999999999998,-11.46,2.7109,-7.2783,5.5674
600,280.0,0.11392999999999999,0.198,0.68807,-11.46,2.7109,-7.2783,5.5674
605,307.0,0.1041,0.16182,0.73407,-8.7264,3.5436,-9.6508,7.1071
610,360.0,0.35,0.0,0.65,-8.7264,3.5436,-9.6508,7.1071
615,360.0,0.35,0.0,0.65,-8.7264,3.5436,-9.6508,7.1071
620,360.0,0.35,0.0,0.65,-8.7264,3.5436,-9.6508,7.1071
625,360.0,0.35,0.0,0.65,-8.7264,3.5436,-9.6508,7.1071
630,360.0,0.35,0.0,0.65,-8.7264,3.5436,-9.6508,7.1071
635,362.0,0.41934,0.11435999999999999,0.4663,-0.46184,2.8025,-7.6837,5.8812
640,362.0,0.41934,0.11435999999999999,0.4663,-0.46184,2.8025,-7.6837,5.8812
645,362.0,0.41934,0.11435999999999999,0.4663,-0.46184,2.8025,-7.6837,5.8812
650,362.0,0.41934,0.11435999999999999,0.4663,-0.46184,2.8025,-7.6837,5.8812
655,368.0,0.41234,0.12815,0.45951000000000003,-3.1955,0.65615,-1.4619,1.8058
660,368.0,0.41234,0.12815,0.45951000000000003,-3.1955,0.65615,-1.4619,1.8058
665,368.0,0.41234,0.12815,0.45951000000000003,-3.1955,0.65615,-1.4619,1.8058
670,368.0,0.41234,0.12815,0.45951000000000003,-3.1955,0.65615,-1.4619,1.8058
675,368.0,0.41234,0.12815,0.45951000000000003,-3.1955,0.65615,-1.4619,1.8058
680,368.0,0.41234,0.12815,0.45951000000000003,-3.1955,0.65615,-1.4619,1.8058
685,2582.0,0.9290200000000001,0.018265,0.052711,-3.1955,0.65615,-1.4619,1.8058
690,2457.0,0.9254100000000001,0.019194,0.055393,-3.1955,0.65615,-1.4619,1.8058
695,2457.0,0.9254100000000001,0.019194,0.055393,-3.1955,0.65615,-1.4619,1.8058
700,150.0,0.0062667,0.0384,0.9553299999999999,-3.1955,0.65615,-1.4619,1.8058
705,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
710,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
715,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
720,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
725,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
730,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
735,241.0,0.0039003999999999996,0.0239,0.9722,-11.46,2.7109,-7.2783,5.5674
740,2855.0,0.79189,0.009268,0.19884000000000002,73.0,0.73047,-2.1643,2.4338
745,2518.0,0.8978700000000001,0.010508,0.09162000000000001,-11.46,2.7109,-7.2783,5.5674
750,2518.0,0.8978700000000001,0.010508,0.09162000000000001,-11.46,2.7109,-7.2783,5.5674
