,P,P_Z,P_I,P_P,Q,Q_Z,Q_I,Q_P
5,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
10,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
15,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
20,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
25,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
30,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
35,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
40,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
45,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
50,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
55,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
60,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
65,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
70,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
75,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
80,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
85,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
90,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
95,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
100,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
105,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
110,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
115,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
120,211.0,0.089573,0.13080999999999998,0.77962,220.81,1.3939,-0.97073,0.5768300000000001
125,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
130,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
135,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
140,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
145,31.0,0.029032,0.30968,0.6612899999999999,-6.9785,1.1948,-2.9529,2.7582
